Crop,Nitrogen,Phosphorus,Potassium,pH,Temperature,Humidity,Rainfall,Irrigation,Yield_Tonnes_Per_Hectare
Groundnut,30.3,38.8,37.0,5.76,24.7,55.5,857.4,Rainfed,1.3
Groundnut,46.5,53.3,39.6,7.19,34.5,63.1,367.1,Flood,1.4
Groundnut,17.4,71.4,48.0,6.87,34.6,66.6,752.5,Drip,1.85
Groundnut,23.6,38.4,46.1,6.43,30.5,63.8,471.9,Sprinkler,1.67
Groundnut,23.5,66.1,51.3,7.0,22.4,82.7,844.4,Flood,1.53
Groundnut,33.1,51.9,54.1,5.69,31.8,46.7,508.7,Flood,1.47
Groundnut,34.8,47.1,32.9,6.92,40.2,54.7,685.7,Sprinkler,1.78
Groundnut,18.2,47.5,52.0,6.21,32.4,71.1,542.8,Drip,1.69
Groundnut,35.2,41.9,39.7,6.11,21.7,66.9,955.6,Sprinkler,1.67
Groundnut,41.7,65.4,55.8,6.96,30.4,48.8,902.3,Flood,1.54
Groundnut,45.1,65.9,47.9,7.24,35.9,76.2,837.8,Drip,1.8
Groundnut,22.0,64.4,38.4,7.02,23.8,72.4,590.1,Drip,1.89
Groundnut,21.6,64.7,65.8,7.44,23.8,77.4,635.8,Rainfed,1.1
Groundnut,33.6,65.8,51.7,7.45,35.0,62.1,924.4,Flood,1.38
Groundnut,19.8,48.0,39.4,6.37,22.7,64.8,877.3,Sprinkler,1.64
Groundnut,55.0,62.7,63.8,5.76,32.8,49.8,678.2,Drip,1.75
Groundnut,29.2,63.6,41.5,7.22,30.1,53.6,622.2,Flood,1.63
Groundnut,31.1,47.7,46.2,5.93,24.5,47.5,597.1,Drip,1.8
Groundnut,40.9,70.6,27.5,5.71,33.0,69.9,509.0,Sprinkler,1.65
Groundnut,41.5,69.3,54.2,4.33,30.5,72.9,814.9,Drip,1.69
Groundnut,22.4,51.8,67.0,5.64,26.5,70.9,421.2,Drip,1.73
Groundnut,25.7,76.5,58.7,5.73,23.4,69.9,687.1,Sprinkler,1.67
Groundnut,34.0,75.0,54.2,5.74,31.9,65.8,535.6,Drip,1.94
Groundnut,51.6,43.6,59.2,5.52,22.1,53.0,825.8,Drip,1.72
Groundnut,26.8,49.7,66.5,7.49,31.0,67.9,912.6,Flood,1.4
Groundnut,30.9,51.2,40.5,7.07,32.0,45.2,591.2,Sprinkler,1.77
Groundnut,29.7,54.4,45.4,4.48,33.2,72.3,570.7,Rainfed,1.15
Groundnut,49.4,78.2,64.2,6.41,30.2,54.2,674.3,Flood,1.52
Groundnut,24.4,56.4,31.9,7.03,23.7,70.2,645.6,Rainfed,1.39
Groundnut,46.4,57.5,51.3,7.02,29.7,69.6,975.6,Rainfed,1.23
Groundnut,40.4,38.0,41.1,6.32,33.4,65.5,930.2,Drip,1.9
Groundnut,22.8,56.0,44.9,4.42,24.0,75.1,888.2,Flood,1.35
Groundnut,22.9,66.1,32.9,4.02,27.6,71.9,678.8,Sprinkler,1.69
Groundnut,43.1,69.8,41.1,5.86,23.3,45.5,633.3,Drip,1.89
Groundnut,42.4,75.6,62.0,6.01,22.1,52.7,1117.4,Sprinkler,1.49
Groundnut,53.4,46.1,42.6,6.51,34.3,79.8,808.0,Drip,1.83
Groundnut,56.5,62.3,59.5,6.4,28.5,62.2,908.3,Flood,1.3
Groundnut,24.2,77.7,39.2,7.1,31.4,76.6,1090.7,Sprinkler,1.58
Groundnut,23.8,63.1,59.1,6.04,31.9,76.1,1008.3,Drip,1.66
Groundnut,35.8,61.8,43.6,5.82,22.8,48.1,842.1,Flood,1.63
Groundnut,10.9,11.5,6.4,6.87,33.0,56.5,912.8,Sprinkler,1.41
Groundnut,20.3,63.7,46.3,7.37,24.6,74.0,930.1,Drip,1.67
Groundnut,36.9,65.6,31.8,6.02,29.4,57.8,749.8,Sprinkler,1.79
Groundnut,49.8,49.8,57.7,6.07,24.3,67.0,475.3,Rainfed,1.36
Groundnut,34.8,66.5,33.1,6.78,29.5,75.2,592.0,Rainfed,1.28
Groundnut,32.3,55.1,59.0,6.73,32.9,24.5,112.8,Rainfed,0.99
Groundnut,30.1,79.0,29.7,7.31,27.1,47.9,1046.0,Drip,1.69
Groundnut,46.5,48.9,46.8,6.84,40.6,78.6,751.1,Rainfed,1.19
Groundnut,49.3,40.1,28.7,5.88,31.9,68.7,781.7,Drip,1.78
Groundnut,25.1,56.8,47.6,6.73,41.4,68.0,505.9,Rainfed,1.21
Groundnut,51.2,76.8,46.6,6.78,20.0,55.1,577.4,Drip,1.69
Groundnut,44.1,53.8,68.5,5.81,27.6,70.9,403.4,Flood,1.39
Groundnut,11.5,15.4,6.2,6.58,22.8,50.4,894.8,Drip,1.47
Groundnut,22.2,42.9,61.1,6.82,30.1,61.7,669.1,Flood,1.55
Groundnut,37.7,79.1,67.1,6.32,33.1,66.7,759.2,Drip,1.93
Groundnut,48.8,41.4,41.1,5.97,25.1,68.2,644.5,Sprinkler,1.71
Groundnut,28.6,38.4,64.3,5.52,20.0,78.1,1137.5,Flood,1.14
Groundnut,33.8,42.5,55.3,5.97,39.9,61.5,706.1,Drip,1.85
Groundnut,20.6,51.8,54.5,6.26,40.9,79.8,773.4,Flood,1.44
Groundnut,49.1,68.1,42.4,6.91,40.9,55.4,717.8,Drip,1.76
Groundnut,23.8,55.0,47.7,6.56,33.1,65.7,540.0,Flood,1.55
Groundnut,23.0,49.9,65.1,7.32,29.2,73.1,1026.1,Rainfed,1.23
Groundnut,39.7,53.3,28.6,6.35,32.7,77.2,1056.1,Drip,1.75
Groundnut,34.9,62.8,31.9,6.38,30.1,23.3,92.4,Rainfed,0.92
Groundnut,20.6,67.8,53.2,6.35,39.3,53.1,858.1,Flood,1.49
Groundnut,33.8,48.0,43.0,6.12,26.2,36.3,166.0,Rainfed,0.91
Groundnut,45.0,40.3,49.0,7.34,20.4,55.7,463.3,Sprinkler,1.5
Groundnut,33.7,53.9,58.3,6.25,42.4,79.2,570.8,Drip,1.8
Groundnut,48.8,35.4,51.0,6.69,34.9,56.5,577.5,Sprinkler,1.71
Groundnut,47.7,72.1,65.6,6.36,35.8,53.6,917.2,Sprinkler,1.5
Groundnut,36.3,70.5,66.0,6.96,32.4,47.7,519.9,Rainfed,1.3
Groundnut,18.8,51.2,47.2,5.92,22.8,65.3,817.0,Drip,1.92
Groundnut,53.5,56.0,62.8,7.35,21.5,48.8,731.3,Sprinkler,1.46
Groundnut,17.1,79.0,35.6,7.33,21.7,54.5,543.2,Rainfed,1.08
Groundnut,46.1,60.2,40.9,7.14,32.7,30.8,124.5,Rainfed,0.9
Groundnut,32.1,41.7,34.6,6.81,28.2,54.2,674.3,Sprinkler,1.84
Groundnut,51.6,52.0,65.3,6.19,30.7,83.7,664.4,Flood,1.48
Groundnut,56.7,55.1,66.3,7.33,24.1,61.1,861.8,Sprinkler,1.46
Groundnut,47.7,40.4,41.1,6.16,28.8,35.8,180.0,Rainfed,1.05
Groundnut,23.0,48.1,36.2,7.1,28.7,56.8,741.5,Drip,1.96
Groundnut,10.6,10.2,16.3,6.0,27.9,78.6,762.5,Drip,1.61
Groundnut,30.2,43.0,35.5,7.28,23.3,80.2,708.7,Rainfed,1.19
Groundnut,24.2,59.5,51.1,6.77,26.6,46.9,848.8,Rainfed,1.35
Groundnut,49.4,56.3,37.3,6.07,23.7,31.3,52.9,Rainfed,0.86
Groundnut,57.0,65.2,58.6,5.74,27.6,56.4,1057.4,Drip,1.75
Groundnut,50.6,44.8,41.9,7.08,28.4,61.1,383.0,Flood,1.39
Groundnut,42.1,73.8,48.0,5.96,20.2,71.1,744.6,Flood,1.35
Groundnut,36.3,74.6,27.3,7.46,35.9,68.9,618.6,Drip,1.75
Groundnut,19.0,56.1,28.0,6.94,26.0,53.0,785.0,Rainfed,1.29
Groundnut,46.9,75.5,34.4,7.22,24.8,82.6,579.2,Rainfed,1.34
Groundnut,22.9,79.3,29.2,5.94,27.1,84.7,741.1,Sprinkler,1.64
Groundnut,21.0,64.0,33.4,6.01,34.2,58.1,802.0,Sprinkler,1.67
Groundnut,44.7,42.4,56.0,6.61,27.5,66.5,638.1,Rainfed,1.4
Groundnut,55.5,65.2,43.4,6.46,30.5,77.9,652.2,Rainfed,1.31
Groundnut,38.5,78.7,66.3,6.89,25.2,53.8,422.5,Flood,1.62
Groundnut,36.6,60.6,65.3,5.56,32.8,60.6,941.0,Rainfed,1.22
Groundnut,20.6,44.8,35.2,6.98,21.0,47.0,901.0,Sprinkler,1.66
Groundnut,21.2,59.7,61.4,6.22,32.2,78.8,1000.3,Flood,1.33
Groundnut,48.9,68.1,45.1,5.82,25.0,53.3,641.9,Sprinkler,1.68
Groundnut,22.0,71.6,32.0,6.27,21.1,66.0,825.7,Flood,1.42
Groundnut,40.9,68.1,58.6,6.1,21.1,46.5,959.1,Sprinkler,1.58
Groundnut,41.3,57.3,52.6,5.77,25.1,60.0,605.3,Flood,1.55
Groundnut,46.5,45.0,37.0,5.95,31.0,59.0,676.0,Flood,1.52
Groundnut,40.9,47.7,28.5,6.3,23.0,52.4,767.6,Flood,1.62
Groundnut,10.4,5.3,14.4,6.7,24.1,73.7,599.6,Drip,1.64
Groundnut,35.4,66.5,28.5,6.27,24.7,45.7,512.9,Sprinkler,1.77
Groundnut,38.6,58.5,50.5,6.34,32.4,24.1,164.9,Rainfed,0.87
Groundnut,32.2,71.9,44.2,6.84,24.9,53.4,662.7,Sprinkler,1.8
Groundnut,40.4,79.9,55.6,7.36,21.9,47.5,602.6,Drip,1.86
Groundnut,47.2,79.2,63.7,5.74,25.4,55.2,497.9,Sprinkler,1.69
Groundnut,26.2,67.1,57.4,5.54,26.3,80.6,765.8,Drip,1.77
Groundnut,27.0,42.0,41.4,7.0,37.5,67.3,800.5,Drip,1.74
Groundnut,28.4,46.8,60.2,7.45,25.6,46.6,388.5,Flood,1.5
Groundnut,53.8,75.2,59.8,6.45,24.9,65.3,751.6,Sprinkler,1.7
Groundnut,10.9,16.8,8.1,6.41,24.5,76.3,694.0,Drip,1.71
Groundnut,51.0,58.3,49.5,7.26,34.7,78.0,411.0,Sprinkler,1.34
Groundnut,25.6,76.3,64.2,6.43,22.2,45.5,702.0,Drip,1.97
Groundnut,24.7,51.3,62.9,6.45,21.0,49.4,994.5,Flood,1.55
Groundnut,21.8,69.4,54.0,5.96,35.6,67.8,1067.4,Flood,1.35
Groundnut,45.7,61.3,59.6,5.52,31.0,57.8,534.9,Flood,1.32
Groundnut,25.8,51.3,41.8,7.02,40.7,62.2,717.2,Drip,1.84
Groundnut,22.4,39.9,39.5,6.99,20.4,55.3,486.7,Rainfed,1.12
Groundnut,26.4,43.6,62.8,5.88,36.0,56.3,425.8,Flood,1.34
Groundnut,50.1,57.9,37.4,5.92,24.7,78.9,656.7,Drip,1.95
Groundnut,18.3,61.6,63.5,6.32,24.3,64.7,919.6,Sprinkler,1.57
Groundnut,43.3,61.0,64.7,5.54,22.5,70.0,411.3,Sprinkler,1.59
Groundnut,52.6,61.5,64.4,5.73,27.3,62.1,622.4,Drip,1.8
Groundnut,22.2,51.6,65.7,6.73,29.7,81.5,796.7,Sprinkler,1.75
Groundnut,32.0,65.9,39.4,6.62,24.5,51.6,714.4,Drip,2.02
Groundnut,27.7,46.0,40.8,7.33,26.3,77.9,513.9,Drip,1.87
Groundnut,38.9,57.4,37.3,5.64,27.7,79.7,453.6,Rainfed,1.31
Groundnut,23.4,48.2,47.1,6.63,41.7,68.5,746.8,Sprinkler,1.54
Groundnut,51.5,34.6,38.5,7.49,26.8,80.5,615.8,Sprinkler,1.61
Groundnut,26.3,41.2,35.5,6.49,32.8,59.2,800.6,Flood,1.65
Groundnut,48.6,41.2,31.8,5.93,31.3,55.7,812.8,Rainfed,1.32
Groundnut,55.9,45.7,35.5,5.56,26.6,63.4,1112.3,Flood,1.28
Groundnut,10.4,6.5,15.9,7.17,23.1,74.4,879.6,Sprinkler,1.28
Groundnut,33.0,60.0,45.9,5.88,33.4,73.8,524.5,Rainfed,1.41
Groundnut,46.8,56.0,52.1,5.71,29.0,47.9,785.0,Sprinkler,1.75
Groundnut,10.6,6.3,17.0,6.43,24.3,67.5,548.2,Rainfed,1.14
Groundnut,51.9,56.7,32.6,6.84,30.9,56.5,381.4,Drip,1.67
Groundnut,42.0,45.8,38.3,7.12,23.0,33.7,117.9,Rainfed,0.81
Groundnut,27.6,77.5,43.4,6.07,25.4,58.9,515.2,Rainfed,1.19
Groundnut,39.6,42.5,58.5,5.95,28.8,28.3,105.9,Rainfed,0.83
Groundnut,53.8,55.3,68.5,6.69,22.6,52.6,918.6,Drip,1.66
Groundnut,47.4,55.3,32.6,6.0,25.9,47.8,815.8,Sprinkler,1.71
Groundnut,32.4,50.0,46.7,6.28,27.0,39.9,71.1,Rainfed,0.94
Groundnut,46.5,59.6,46.3,6.84,32.8,83.9,850.9,Flood,1.69
Groundnut,26.4,42.8,46.0,6.85,26.9,36.8,113.7,Rainfed,0.78
Groundnut,31.2,64.0,30.5,5.69,30.6,66.9,695.6,Drip,1.88
Groundnut,49.0,75.4,56.1,5.62,30.7,54.6,605.9,Drip,1.78
Groundnut,44.1,45.0,44.8,6.77,30.2,76.7,583.9,Flood,1.69
Groundnut,44.1,55.2,66.8,5.86,30.8,68.1,494.7,Drip,1.76
Groundnut,36.2,66.1,53.2,4.95,27.4,59.7,828.7,Flood,1.51
Groundnut,21.0,57.7,40.4,4.24,30.3,58.1,906.4,Drip,1.64
Groundnut,26.3,34.7,55.7,5.96,33.7,63.7,773.9,Flood,1.51
Groundnut,43.0,77.6,68.2,7.39,33.2,73.2,877.4,Drip,1.64
Groundnut,23.2,44.2,40.7,4.51,29.0,73.2,517.9,Flood,1.3
Groundnut,27.1,69.3,38.5,7.11,28.5,76.8,575.2,Sprinkler,1.77
Groundnut,54.9,71.4,57.3,7.07,29.7,54.8,507.8,Flood,1.42
Groundnut,25.6,62.6,45.0,5.82,28.5,56.3,435.1,Sprinkler,1.65
Groundnut,27.4,35.4,31.0,5.78,22.9,77.1,702.8,Drip,1.83
Groundnut,33.5,64.9,52.1,6.38,30.8,33.8,168.6,Rainfed,0.83
Groundnut,19.0,75.9,55.8,7.38,24.0,72.8,991.4,Flood,1.41
Groundnut,40.6,51.1,56.3,6.98,24.1,77.1,670.4,Rainfed,1.4
Groundnut,33.2,76.6,35.5,6.01,25.8,79.4,1092.3,Drip,1.79
Groundnut,27.5,79.1,51.5,5.51,20.5,50.9,506.3,Flood,1.44
Groundnut,49.1,62.4,44.7,6.64,23.7,40.3,128.6,Rainfed,0.93
Groundnut,56.7,50.5,68.5,7.41,30.2,58.3,947.6,Drip,1.59
Groundnut,55.5,44.9,59.4,6.09,31.3,73.0,504.1,Sprinkler,1.58
Groundnut,32.5,67.0,54.8,6.02,34.7,67.5,637.1,Drip,1.99
Groundnut,46.4,70.8,44.7,6.54,35.8,83.7,683.6,Flood,1.57
Groundnut,23.2,69.7,44.5,5.85,32.1,81.6,1088.0,Sprinkler,1.46
Groundnut,55.3,75.4,58.2,5.51,26.5,61.4,1057.6,Drip,1.53
Groundnut,22.5,64.8,60.0,6.78,32.7,69.3,508.1,Sprinkler,1.62
Groundnut,36.0,60.1,68.7,7.01,20.6,73.5,1002.9,Flood,1.39
Groundnut,29.7,73.0,59.3,6.57,21.9,71.1,411.2,Drip,1.71
Groundnut,30.7,35.6,32.3,5.73,26.9,53.5,589.0,Sprinkler,1.6
Groundnut,39.2,57.6,35.3,5.85,39.0,62.8,480.9,Rainfed,1.25
Groundnut,51.6,60.2,56.3,7.27,36.0,74.2,605.3,Drip,1.7
Groundnut,21.0,36.5,50.8,7.12,20.6,67.7,650.0,Flood,1.46
Groundnut,31.0,68.5,63.9,5.87,35.9,77.4,467.3,Drip,1.63
Groundnut,52.8,43.1,57.3,6.04,32.9,72.3,767.9,Sprinkler,1.61
Groundnut,23.4,66.6,58.2,6.39,32.7,67.3,1090.3,Drip,1.77
Mustard,92.1,39.1,44.1,7.02,25.8,33.3,60.1,Rainfed,0.56
Mustard,111.9,54.7,32.4,6.84,20.9,61.6,239.9,Rainfed,0.61
Mustard,110.0,47.8,32.0,6.89,24.9,48.0,697.4,Sprinkler,0.98
Mustard,103.3,44.1,42.7,7.36,19.2,56.4,302.9,Drip,1.28
Mustard,103.4,21.7,47.2,5.75,18.2,37.7,703.8,Rainfed,0.63
Mustard,97.8,30.6,32.3,7.25,17.1,36.3,463.8,Flood,1.12
Mustard,45.2,43.9,32.6,6.21,21.5,41.5,347.6,Flood,1.03
Mustard,76.1,33.9,25.2,7.64,23.5,48.3,564.1,Rainfed,0.81
Mustard,60.0,29.8,21.9,7.37,15.3,50.3,348.2,Rainfed,0.9
Mustard,55.7,50.1,29.3,7.76,15.4,35.3,468.1,Drip,1.15
Mustard,86.6,38.8,36.9,4.65,20.8,57.9,483.0,Sprinkler,1.11
Mustard,58.7,56.3,24.9,7.41,18.2,53.5,341.8,Rainfed,0.82
Mustard,81.8,50.5,22.4,7.1,22.4,57.4,420.4,Rainfed,0.85
Mustard,47.2,45.8,26.7,6.68,20.1,70.4,501.1,Drip,1.23
Mustard,67.7,28.1,33.6,4.36,21.3,49.6,400.9,Rainfed,0.9
Mustard,102.0,35.7,28.9,6.17,22.3,38.1,388.8,Drip,1.22
Mustard,63.8,32.3,41.7,6.94,12.0,28.8,92.9,Rainfed,0.57
Mustard,80.1,44.5,28.5,6.21,24.7,39.3,453.4,Sprinkler,1.14
Mustard,90.3,29.1,27.3,7.45,12.7,50.5,279.6,Rainfed,0.79
Mustard,80.7,36.3,17.1,6.28,19.3,61.6,319.0,Drip,1.31
Mustard,13.9,6.3,7.4,7.16,13.5,46.9,253.0,Sprinkler,0.78
Mustard,63.5,25.2,48.6,6.97,14.4,51.8,385.6,Flood,1.02
Mustard,43.9,29.6,33.6,6.64,19.3,63.6,554.6,Sprinkler,1.18
Mustard,75.5,26.9,45.2,6.48,22.6,42.9,221.8,Drip,1.18
Mustard,105.8,57.6,35.6,5.74,14.1,60.6,252.7,Flood,0.85
Mustard,99.2,49.4,32.5,6.27,25.5,60.9,615.0,Sprinkler,1.07
Mustard,97.9,26.1,43.2,6.27,34.5,41.7,581.9,Rainfed,0.69
Mustard,83.4,54.2,35.2,4.87,13.2,58.8,408.8,Flood,0.96
Mustard,98.9,42.0,18.4,6.03,12.3,41.9,205.3,Flood,0.76
Mustard,76.1,24.4,26.5,7.49,23.4,57.5,450.0,Drip,1.28
Mustard,85.8,51.2,22.8,7.41,16.2,55.1,516.1,Sprinkler,1.06
Mustard,62.8,24.9,23.7,6.97,13.5,42.2,487.5,Rainfed,0.85
Mustard,108.1,45.7,31.2,7.23,14.7,38.1,379.2,Drip,1.24
Mustard,94.4,40.9,41.9,7.22,13.1,25.0,82.9,Rainfed,0.63
Mustard,63.6,38.8,32.5,7.61,11.9,46.2,479.5,Flood,1.01
Mustard,82.9,30.3,32.7,7.16,25.1,73.4,514.8,Sprinkler,1.12
Mustard,52.7,37.0,28.4,4.76,19.5,57.9,415.2,Flood,0.99
Mustard,73.7,33.0,46.2,6.12,23.0,52.8,719.2,Sprinkler,0.99
Mustard,11.3,7.9,7.4,7.28,23.7,40.3,436.3,Rainfed,0.74
Mustard,113.3,51.0,43.2,6.88,23.6,69.4,452.8,Sprinkler,1.03
Mustard,83.3,58.6,29.4,6.14,18.2,43.3,459.2,Rainfed,0.94
Mustard,80.1,26.0,35.8,5.14,13.1,57.5,570.4,Rainfed,0.74
Mustard,82.8,47.8,51.4,7.63,17.1,39.5,311.7,Drip,1.21
Mustard,83.6,28.8,34.1,7.53,23.9,38.2,648.3,Drip,1.09
Mustard,53.1,49.6,18.2,6.96,21.6,44.8,687.2,Drip,1.1
Mustard,89.7,28.3,28.1,6.81,25.2,73.2,210.7,Sprinkler,1.09
Mustard,80.8,60.9,17.6,6.62,22.0,43.7,577.5,Drip,1.27
Mustard,47.9,61.4,48.8,7.65,27.6,42.4,282.0,Drip,0.93
Mustard,97.1,47.8,49.2,6.91,12.3,42.1,268.7,Drip,1.17
Mustard,74.6,55.0,39.4,5.16,16.8,43.7,427.1,Flood,0.96
Mustard,113.3,30.8,23.7,7.12,17.5,36.0,380.4,Flood,1.01
Mustard,84.5,30.5,35.3,5.72,18.6,48.4,550.9,Sprinkler,1.17
Mustard,43.0,31.8,39.0,5.85,11.9,60.9,593.0,Drip,1.06
Mustard,64.8,55.3,37.6,7.75,18.6,66.0,599.4,Sprinkler,1.06
Mustard,61.4,26.4,31.8,7.68,19.0,60.4,524.6,Drip,1.3
Mustard,54.7,38.5,20.3,6.21,16.8,56.6,319.9,Drip,1.18
Mustard,112.3,34.8,40.9,6.24,26.7,61.9,617.4,Drip,1.07
Mustard,61.5,45.6,41.6,5.77,20.2,41.8,273.0,Sprinkler,1.18
Mustard,74.5,36.4,39.5,6.69,27.3,49.1,584.9,Drip,1.33
Mustard,76.7,33.0,17.2,6.15,22.6,65.8,345.7,Sprinkler,1.14
Mustard,89.0,43.2,25.1,4.31,23.4,46.3,367.0,Sprinkler,1.02
Mustard,43.9,26.4,25.5,6.32,13.3,60.0,352.9,Drip,1.09
Mustard,92.9,31.6,29.5,7.26,24.2,42.1,687.0,Flood,0.88
Mustard,52.4,27.4,21.5,4.51,12.6,62.4,328.1,Drip,0.95
Mustard,107.7,39.8,49.7,6.61,22.1,45.4,531.1,Sprinkler,1.17
Mustard,83.9,31.4,25.7,6.46,33.1,66.7,486.1,Drip,1.21
Mustard,58.8,44.5,38.9,6.37,33.3,53.4,349.3,Flood,0.98
Mustard,113.9,33.6,39.4,7.5,20.4,66.6,415.5,Sprinkler,1.15
Mustard,69.5,53.1,36.5,6.86,21.8,21.1,69.5,Rainfed,0.51
Mustard,83.3,63.1,25.9,7.18,23.6,58.4,250.7,Sprinkler,0.96
Mustard,67.3,48.1,50.3,7.38,22.4,73.8,288.7,Flood,0.88
Mustard,44.9,34.4,22.8,5.99,16.1,67.1,304.6,Sprinkler,0.99
Mustard,60.0,60.1,47.1,6.23,27.8,61.8,348.8,Flood,0.93
Mustard,62.0,62.4,46.8,7.27,10.5,58.6,567.4,Flood,0.93
Mustard,108.9,38.3,48.2,5.7,16.3,39.6,659.2,Rainfed,0.68
Mustard,83.5,42.1,34.4,7.16,27.2,49.7,289.8,Drip,1.12
Mustard,94.8,29.9,39.7,7.11,14.5,30.5,71.1,Rainfed,0.57
Mustard,82.1,42.0,27.8,6.91,31.2,45.8,486.3,Sprinkler,1.13
Mustard,49.0,57.3,27.8,5.7,14.2,38.6,248.0,Flood,0.72
Mustard,92.7,40.2,21.5,7.55,17.7,38.0,475.3,Sprinkler,1.19
Mustard,100.5,49.4,39.6,6.58,27.3,46.0,500.4,Drip,1.07
Mustard,93.4,29.7,23.4,7.71,20.6,50.6,616.7,Sprinkler,0.98
Mustard,10.4,5.4,9.8,7.02,16.6,66.6,343.1,Drip,1.02
Mustard,49.9,45.7,40.7,7.13,21.5,55.0,470.1,Sprinkler,1.08
Mustard,90.0,45.9,22.4,6.14,14.7,71.8,594.9,Sprinkler,1.02
Mustard,107.2,25.9,44.7,6.64,15.8,64.6,519.5,Flood,0.96
Mustard,99.4,30.3,41.2,7.31,32.9,55.2,585.0,Sprinkler,1.02
Mustard,51.1,28.3,26.6,6.1,20.4,69.9,285.3,Rainfed,0.87
Mustard,51.1,49.4,39.3,7.6,12.1,47.6,247.2,Sprinkler,0.96
Mustard,81.1,58.4,32.6,6.01,25.1,46.2,227.9,Drip,1.1
Mustard,86.5,32.2,42.3,7.32,26.6,58.4,605.3,Flood,0.86
Mustard,43.9,33.7,33.5,5.93,12.3,53.5,580.1,Flood,0.84
Mustard,76.9,37.4,23.7,6.01,24.3,53.6,611.0,Flood,0.95
Mustard,73.2,44.0,51.1,7.41,26.3,36.2,273.0,Drip,1.05
Mustard,74.5,48.2,34.4,7.6,26.9,41.5,643.5,Sprinkler,1.06
Mustard,76.9,32.4,29.6,6.04,33.1,49.3,439.1,Sprinkler,1.07
Mustard,64.8,54.3,37.6,6.26,18.7,31.7,74.6,Rainfed,0.56
Mustard,77.8,54.5,45.3,6.18,10.9,63.1,708.4,Sprinkler,0.93
Mustard,53.9,33.3,28.4,6.59,21.8,45.9,226.5,Sprinkler,1.1
Mustard,79.0,32.8,23.7,7.16,19.7,59.2,592.7,Flood,1.09
Mustard,84.3,42.1,21.1,6.22,34.5,47.0,597.5,Drip,1.05
Mustard,71.4,27.1,41.7,7.15,33.7,62.3,346.5,Flood,0.93
Mustard,61.9,26.4,22.8,6.8,29.2,45.4,331.5,Flood,1.05
Mustard,82.6,32.1,27.7,7.07,12.7,59.7,643.2,Drip,1.14
Mustard,48.3,35.9,38.2,6.87,11.7,67.0,706.0,Drip,1.08
Mustard,55.3,54.5,19.1,7.55,22.1,49.8,299.0,Flood,0.96
Mustard,68.6,39.9,45.7,6.41,11.6,71.5,401.4,Drip,1.25
Mustard,91.1,47.8,20.7,4.8,19.0,57.2,380.5,Sprinkler,1.04
Mustard,44.1,61.1,17.6,7.43,13.0,50.7,627.7,Drip,0.98
Mustard,90.5,35.6,29.1,7.24,15.6,43.0,620.0,Flood,1.03
Mustard,80.7,50.5,34.7,6.58,27.9,40.9,508.2,Flood,1.03
Mustard,62.2,57.0,30.7,7.19,12.7,65.2,485.5,Drip,1.21
Mustard,93.0,21.7,39.2,6.84,14.0,65.1,357.8,Drip,1.3
Mustard,52.7,37.9,19.3,7.29,18.1,63.3,367.5,Flood,1.02
Mustard,110.9,24.6,34.9,7.31,20.8,35.9,705.6,Drip,1.06
Mustard,98.1,37.8,32.3,6.82,17.1,71.6,642.7,Sprinkler,1.05
Mustard,53.3,36.8,40.9,6.63,15.7,69.9,555.6,Rainfed,0.96
Mustard,26.1,5.4,6.2,7.23,13.2,68.3,600.0,Sprinkler,0.89
Mustard,90.5,24.1,32.9,7.09,15.3,47.5,264.8,Sprinkler,1.16
Mustard,27.8,10.5,5.7,6.43,25.8,57.8,352.0,Flood,0.82
Mustard,51.6,50.3,27.3,7.26,18.7,45.5,530.7,Rainfed,0.93
Mustard,112.3,24.9,17.3,6.85,14.8,53.8,237.8,Sprinkler,0.95
Mustard,53.7,50.1,28.1,6.53,14.5,40.9,70.2,Rainfed,0.55
Mustard,102.8,49.1,46.9,7.75,25.7,51.1,623.5,Flood,0.81
Mustard,73.3,29.0,30.6,6.9,32.4,57.2,339.5,Drip,1.16
Mustard,104.5,52.4,46.0,7.56,17.5,48.8,230.0,Rainfed,0.51
Mustard,50.7,41.9,43.1,5.1,20.2,51.4,284.6,Drip,1.08
Mustard,99.5,54.7,32.1,6.51,13.5,73.6,698.9,Flood,0.9
Mustard,60.3,62.8,19.3,7.47,16.4,51.8,632.6,Drip,1.09
Mustard,97.2,53.1,19.1,6.13,18.8,49.7,413.7,Flood,1.03
Mustard,50.0,26.9,30.2,7.26,29.9,56.6,487.5,Drip,1.13
Mustard,107.1,59.7,34.6,7.13,21.1,47.4,345.5,Drip,1.18
Mustard,68.6,51.7,35.3,5.05,19.4,42.7,412.2,Sprinkler,1.13
Mustard,50.0,31.9,34.7,7.76,11.1,43.0,526.2,Drip,1.13
Mustard,52.6,61.7,48.7,7.56,13.1,48.2,618.1,Flood,0.8
Mustard,112.3,27.1,18.5,5.72,24.0,37.3,480.1,Sprinkler,1.05
Mustard,94.4,43.7,44.4,4.12,18.2,69.3,382.8,Drip,1.07
Mustard,83.7,25.0,46.7,6.82,17.5,48.5,251.7,Rainfed,0.81
Mustard,52.1,42.7,36.3,6.05,17.7,60.8,347.7,Drip,1.24
Mustard,50.9,47.1,30.8,7.12,15.7,57.7,518.7,Flood,0.97
Mustard,52.4,61.8,46.3,6.88,26.0,50.3,217.8,Flood,0.91
